userid,movieid,date_watch,time_watch,minutes,date_rate,time_rate,rating
30606,pretty+woman+1990,2022-08-19,17:09:03,99,2022-08-19,17:31:12,2
4220,shrek+2001,2022-08-19,17:27:31,91,2022-08-19,17:28:29,4
213162,terminator+2+judgment+day+1991,2022-08-19,17:13:18,69,2022-08-19,17:14:15,3
92968,congo+1995,2022-08-19,18:20:24,60,2022-08-19,18:21:23,2
160932,beauty+and+the+beast+1991,2022-08-19,18:52:10,85,2022-08-19,18:53:10,4
27055,young+frankenstein+1974,2022-08-19,19:39:39,99,2022-08-19,19:48:34,5
184092,honey_+i+shrunk+the+kids+1989,2022-08-19,20:10:34,93,2022-08-19,20:12:32,1
52204,willy+wonka++the+chocolate+factory+1971,2022-08-19,20:19:35,98,2022-08-19,20:23:35,3
187950,big+fish+2003,2022-08-19,20:55:57,97,2022-08-19,21:26:30,3
228702,a+clockwork+orange+1971,2022-08-19,21:16:36,93,2022-08-19,22:01:37,5
194607,glee+the+concert+movie+2011,2022-08-19,21:44:12,28,2022-08-19,21:46:12,2
9901,me_+myself++irene+2000,2022-08-19,23:02:59,91,2022-08-19,23:29:57,2
187950,mission+impossible+ii+2000,2022-08-19,22:44:20,41,2022-08-19,22:51:22,1
4220,ghostbusters+1984,2022-08-19,22:50:22,41,2022-08-19,22:52:28,3
222459,the+princess+bride+1987,2022-08-19,23:39:25,97,2022-08-19,23:42:22,5
180066,aladdin+1992,2022-08-19,23:58:45,74,2022-08-20,00:16:48,4
180066,aladdin+1992,2022-08-20,00:15:46,91,2022-08-20,00:16:48,4
97919,twelve+monkeys+1995,2022-08-19,23:59:48,41,2022-08-20,01:29:54,1
97919,twelve+monkeys+1995,2022-08-20,01:28:50,130,2022-08-20,01:29:54,1
164583,snow+white+and+the+seven+dwarfs+1937,2022-08-19,23:41:46,9,2022-08-20,00:57:51,3
164583,snow+white+and+the+seven+dwarfs+1937,2022-08-20,00:54,81,2022-08-20,00:57:51,3
93324,interview+with+the+vampire+1994,2022-08-19,23:57:44,0,2022-08-20,02:02:40,3
93324,interview+with+the+vampire+1994,2022-08-20,02:01:42,124,2022-08-20,02:02:40,3
162471,the+adventures+of+buckaroo+banzai+across+the+8th+dimension+1984,2022-08-20,01:54:58,103,2022-08-20,01:56:55,3
103595,belle+de+jour+1967,2022-08-20,02:28:17,102,2022-08-20,02:29:13,3
198695,waiting+for+guffman+1996,2022-08-20,02:13,85,2022-08-20,02:13:57,4
126484,forbidden+planet+1956,2022-08-20,02:46:48,98,2022-08-20,02:48:48,5
184180,mrs.+doubtfire+1993,2022-08-20,03:37:52,126,2022-08-20,03:38:52,5
193094,fargo+1996,2022-08-20,05:02:41,99,2022-08-20,05:03:46,5
52043,the+boondock+saints+1999,2022-08-20,05:15:48,109,2022-08-20,05:16:49,4
228702,the+thing+1982,2022-08-20,05:31:15,100,2022-08-20,05:42:43,5
122183,my+cousin+vinny+1992,2022-08-20,06:02:23,91,2022-08-20,06:03:26,4
149480,full+metal+jacket+1987,2022-08-20,07:49:38,116,2022-08-20,07:51:33,4
190591,the+perks+of+being+a+wallflower+2012,2022-08-20,08:38:57,98,2022-08-20,08:45:04,4
112353,star+wars+1977,2022-08-20,10:42:41,122,2022-08-20,10:43:41,3
102186,superman+1978,2022-08-20,11:41:56,144,2022-08-20,11:42:54,4
75955,the+princess+bride+1987,2022-08-20,11:28:41,92,2022-08-20,11:36:43,5
94708,butch+cassidy+and+the+sundance+kid+1969,2022-08-20,12:24:17,98,2022-08-20,12:38:20,5
62237,the+x+files+1998,2022-08-20,12:20:18,66,2022-08-20,12:22:19,4
70259,sleepless+in+seattle+1993,2022-08-20,13:21:43,97,2022-08-20,13:31:51,3
12993,goodfellas+1990,2022-08-20,14:40:14,144,2022-08-20,14:43:13,4
63445,beauty+and+the+beast+1991,2022-08-20,13:40:22,84,2022-08-20,13:42:14,4
184092,the+godfather+1972,2022-08-20,16:09:26,176,2022-08-20,16:10:29,5
92968,don+juan+demarco+1994,2022-08-20,15:13:29,98,2022-08-20,15:14:27,4
9998,scary+movie+2+2001,2022-08-20,15:10:55,84,2022-08-20,15:11:55,1
136981,species+1995,2022-08-20,15:54:44,99,2022-08-20,16:05:40,3
144621,star+wars+1977,2022-08-20,16:30:17,97,2022-08-20,16:56:26,5
140148,happy+gilmore+1996,2022-08-20,16:27:22,93,2022-08-20,16:28:22,3
7569,mr.+wrong+1996,2022-08-20,17:00:40,87,2022-08-20,17:02:35,3
128857,good+will+hunting+1997,2022-08-20,17:16:10,98,2022-08-20,17:46:19,3
31573,children+of+men+2006,2022-08-20,17:28:44,96,2022-08-20,17:44:01,4
142240,donnie+brasco+1997,2022-08-20,17:50:55,99,2022-08-20,18:20:51,3
121807,pocahontas+1995,2022-08-20,17:37:45,82,2022-08-20,17:38:45,1
30606,rob+roy+1995,2022-08-20,18:14:11,97,2022-08-20,18:57:53,3
6555,the+mummy+1999,2022-08-20,18:48:49,99,2022-08-20,19:16:05,4
79445,amadeus+1984,2022-08-20,19:07:42,99,2022-08-20,20:10:39,5
37505,spanglish+2004,2022-08-20,19:50:09,98,2022-08-20,20:23:56,2
222788,arthur+2011,2022-08-20,20:13:55,99,2022-08-20,20:26:50,4
121444,end+of+days+1999,2022-08-20,22:53:34,94,2022-08-20,23:22:39,4
175218,clueless+1995,2022-08-20,23:58:28,68,2022-08-21,00:29:38,4
175218,clueless+1995,2022-08-21,00:26:36,96,2022-08-21,00:29:38,4
101645,children+of+men+2006,2022-08-20,23:59:18,49,2022-08-21,01:01:27,4
101645,children+of+men+2006,2022-08-21,01:00:27,110,2022-08-21,01:01:27,4
9998,independence+day+1996,2022-08-20,23:59:54,47,2022-08-21,01:39:21,3
9998,independence+day+1996,2022-08-21,01:36:19,144,2022-08-21,01:39:21,3
70177,stuart+little+1999,2022-08-21,00:31:05,36,2022-08-21,00:33:06,2
70177,stuart+little+1999,2022-08-20,23:59:02,4,2022-08-21,00:33:06,2
101843,sinbad+and+the+eye+of+the+tiger+1977,2022-08-21,02:28:07,113,2022-08-21,02:30:12,3
121807,terminator+2+judgment+day+1991,2022-08-21,03:34:24,137,2022-08-21,03:36:23,2
184092,the+shawshank+redemption+1994,2022-08-21,03:35:09,134,2022-08-21,03:44:58,5
160932,star+trek+ii+the+wrath+of+khan+1982,2022-08-21,02:42:26,52,2022-08-21,02:43:27,1
97919,grumpier+old+men+1995,2022-08-21,04:28:43,101,2022-08-21,04:30:43,4
149480,snow+white+and+the+seven+dwarfs+1937,2022-08-21,04:14:03,84,2022-08-21,04:15:03,3
83359,the+client+1994,2022-08-21,05:36:58,119,2022-08-21,05:38:55,4
94016,the+mask+of+zorro+1998,2022-08-21,05:51:27,136,2022-08-21,05:53:24,4
67973,thirteen+2003,2022-08-21,05:34:05,101,2022-08-21,05:35:07,1
92968,the+client+1994,2022-08-21,06:11:07,120,2022-08-21,06:12:07,3
75955,alice+in+wonderland+1951,2022-08-21,05:24:46,71,2022-08-21,05:30:44,4
213624,blue+sky+1994,2022-08-21,06:14:56,101,2022-08-21,06:16:55,2
193094,the+big+sleep+1946,2022-08-21,06:30:23,116,2022-08-21,06:32:27,5
27055,never+been+kissed+1999,2022-08-21,07:30:19,82,2022-08-21,07:32:21,1
65161,mary+shelleys+frankenstein+1994,2022-08-21,08:35:59,124,2022-08-21,08:37:02,4
222459,kill+bill+vol.+1+2003,2022-08-21,09:57:18,112,2022-08-21,09:58:18,4
141041,bridesmaids+2011,2022-08-21,11:59:23,126,2022-08-21,12:00:22,3
104243,summer+of+sam+1999,2022-08-21,12:31:57,120,2022-08-21,12:33:56,2
45191,trainspotting+1996,2022-08-21,12:19:47,94,2022-08-21,12:20:49,5
38824,the+lion+king+1994,2022-08-21,12:13:13,85,2022-08-21,12:19:27,3
212268,american+beauty+1999,2022-08-21,14:09:27,99,2022-08-21,14:34:49,5
112353,top+gun+1986,2022-08-21,15:44:38,99,2022-08-21,15:57:30,3
224353,lucky+number+slevin+2006,2022-08-21,15:52:09,98,2022-08-21,16:05:57,4
122095,whats+eating+gilbert+grape+1993,2022-08-21,16:05:29,88,2022-08-21,16:37:36,5
184085,terminator+2+judgment+day+1991,2022-08-21,16:19:07,88,2022-08-21,17:10:11,4
228702,goldeneye+1995,2022-08-21,16:45:17,98,2022-08-21,17:19:30,2
4220,smokey+and+the+bandit+ii+1980,2022-08-21,17:27:39,99,2022-08-21,17:30:46,4
217413,a+face+in+the+crowd+1957,2022-08-21,17:32:32,99,2022-08-21,18:00:34,4
56566,superman+1978,2022-08-21,17:41:55,98,2022-08-21,18:28:20,4
227816,boys+life+three+stories+of+love_+lust_+and+liberation+1994,2022-08-21,17:30:43,39,2022-08-21,17:35:39,3
110930,heat+1995,2022-08-21,19:08:10,98,2022-08-21,20:22:11,4
154584,spider-man+2+2004,2022-08-21,19:13:18,97,2022-08-21,19:45:12,5
12993,sixteen+candles+1984,2022-08-21,19:15:12,94,2022-08-21,19:16:13,2
52204,batman+forever+1995,2022-08-21,18:32:04,2,2022-08-21,18:33:16,1
22086,hang+em+high+1968,2022-08-21,20:10:08,99,2022-08-21,20:27,4
31573,shutter+island+2010,2022-08-21,20:35:39,99,2022-08-21,21:16:58,4
199176,toy+story+1995,2022-08-21,21:05:17,82,2022-08-21,21:06:19,4
194607,wadjda+2012,2022-08-21,21:25:52,98,2022-08-21,21:27:51,3
121444,the+haunting+1999,2022-08-21,21:56:54,99,2022-08-21,22:12:33,4
70177,el+cid+1961,2022-08-21,21:41:36,59,2022-08-21,21:43:34,1
222459,the+shawshank+redemption+1994,2022-08-21,22:40:02,99,2022-08-21,23:25:21,5
92968,jurassic+park+1993,2022-08-21,22:57:32,92,2022-08-21,23:34:38,2
197377,willy+wonka++the+chocolate+factory+1971,2022-08-21,23:02:39,99,2022-08-21,23:05:41,4
6996,bottle+rocket+1996,2022-08-21,23:08:33,92,2022-08-21,23:09:36,4
154584,citizen+kane+1941,2022-08-21,23:58:38,96,2022-08-22,00:23:54,4
154584,citizen+kane+1941,2022-08-22,00:22:54,120,2022-08-22,00:23:54,4
198695,the+beach+2000,2022-08-21,23:58:15,70,2022-08-22,00:49:54,4
198695,the+beach+2000,2022-08-22,00:45:56,117,2022-08-22,00:49:54,4
30927,the+producers+1967,2022-08-21,23:58:59,31,2022-08-22,00:57:25,3
30927,the+producers+1967,2022-08-22,00:56:26,89,2022-08-22,00:57:25,3
194607,mulholland+drive+2001,2022-08-21,23:46:19,9,2022-08-22,01:02:14,3
194607,mulholland+drive+2001,2022-08-22,01:01:17,84,2022-08-22,01:02:14,3
184180,the+shawshank+redemption+1994,2022-08-22,02:35:21,143,2022-08-22,02:36:24,5
70259,french+kiss+1995,2022-08-22,02:33:47,111,2022-08-22,02:35:49,3
112353,mrs.+doubtfire+1993,2022-08-22,03:15:15,118,2022-08-22,03:24:15,3
110930,willy+wonka++the+chocolate+factory+1971,2022-08-22,03:05:11,101,2022-08-22,03:06:08,5
83359,demolition+man+1993,2022-08-22,03:51:35,114,2022-08-22,03:54:30,3
16915,mystery+men+1999,2022-08-22,03:35:35,43,2022-08-22,03:36:35,1
76496,the+american+president+1995,2022-08-22,05:18:46,105,2022-08-22,05:21:53,2
160932,roman+holiday+1953,2022-08-22,06:06:38,120,2022-08-22,06:07:41,4
103888,mission+impossible+1996,2022-08-22,07:19:44,110,2022-08-22,07:21:43,3
99059,eraser+1996,2022-08-22,08:09:21,116,2022-08-22,08:10:22,2
101843,road+trip+2000,2022-08-22,07:58:23,94,2022-08-22,07:59:26,2
79445,encino+man+1992,2022-08-22,08:52:14,84,2022-08-22,08:53:16,2
97919,the+rock+1996,2022-08-22,12:31:51,135,2022-08-22,12:34:53,5
102186,star+trek+v+the+final+frontier+1989,2022-08-22,13:46:07,98,2022-08-22,13:57:07,2
122183,notting+hill+1999,2022-08-22,15:02:22,98,2022-08-22,15:30:24,3
228702,pulp+fiction+1994,2022-08-22,15:55:50,99,2022-08-22,16:53:25,5
20325,full+metal+jacket+1987,2022-08-22,16:38:59,99,2022-08-22,16:58:32,3
48199,terminator+2+judgment+day+1991,2022-08-22,17:40:41,98,2022-08-22,18:21:51,3
227816,boys+dont+cry+1999,2022-08-22,17:41:37,97,2022-08-22,18:04:41,4
60061,dave+1993,2022-08-22,18:35:35,99,2022-08-22,18:49:02,4
30606,strawberry+and+chocolate+1993,2022-08-22,19:10:32,99,2022-08-22,19:21:29,3
56566,pitch+black+2000,2022-08-22,19:17:10,96,2022-08-22,19:31:13,3
212268,mickey+blue+eyes+1999,2022-08-22,19:24:54,98,2022-08-22,19:30:43,2
4220,romy+and+micheles+high+school+reunion+1997,2022-08-22,19:26:04,92,2022-08-22,19:28:07,3
45191,the+acid+house+1998,2022-08-22,20:22:56,99,2022-08-22,20:32,4
184092,the+dark+crystal+1982,2022-08-22,20:22:46,94,2022-08-22,20:23:45,5
198286,eurotrip+2004,2022-08-22,20:49:01,93,2022-08-22,20:51:04,5
184380,lost+in+translation+2003,2022-08-22,22:15:55,93,2022-08-22,22:27:04,5
213624,dracula+1992,2022-08-22,22:37:36,98,2022-08-22,23:10:02,3
136981,boomerang+1992,2022-08-22,22:38:53,97,2022-08-22,23:00:53,3
110930,the+talented+mr.+ripley+1999,2022-08-22,22:54:01,99,2022-08-22,23:35:41,5
126484,babes+in+toyland+1961,2022-08-22,23:18:57,99,2022-08-22,23:27:55,3
121444,the+parent+trap+1961,2022-08-22,23:53:40,98,2022-08-23,00:26:52,2
121444,the+parent+trap+1961,2022-08-23,00:25:51,130,2022-08-23,00:26:52,2
155613,toy+story+3+2010,2022-08-22,23:56:23,99,2022-08-23,00:02:31,5
155613,toy+story+3+2010,2022-08-23,00:00:32,103,2022-08-23,00:02:31,5
70259,home+alone+1990,2022-08-22,23:59:59,34,2022-08-23,01:10:45,2
70259,home+alone+1990,2022-08-23,01:09:51,104,2022-08-23,01:10:45,2
184085,the+three+musketeers+1993,2022-08-22,23:59:38,30,2022-08-23,01:16:41,2
184085,the+three+musketeers+1993,2022-08-23,01:15:38,106,2022-08-23,01:16:41,2
142240,twister+1989,2022-08-23,01:41:42,94,2022-08-23,01:42:45,2
18120,drunken+master+1978,2022-08-23,02:38:23,110,2022-08-23,02:41:23,5
12993,the+bourne+identity+2002,2022-08-23,02:51:49,117,2022-08-23,02:55:57,3
94250,the+ice+storm+1997,2022-08-23,03:00:26,112,2022-08-23,03:02:26,4
67973,my+girl+1991,2022-08-23,02:59:59,103,2022-08-23,03:01,1
198695,the+fifth+element+1997,2022-08-23,03:55:13,123,2022-08-23,04:00:24,4
108413,the+madness+of+king+george+1994,2022-08-23,04:01:29,106,2022-08-23,04:04:23,5
30606,sleepless+in+seattle+1993,2022-08-23,04:12:13,106,2022-08-23,04:13:13,3
180066,demolition+man+1993,2022-08-23,04:23:52,116,2022-08-23,04:24:57,5
122095,fried+green+tomatoes+1991,2022-08-23,06:15,131,2022-08-23,06:15:55,5
7079,monty+python+and+the+holy+grail+1975,2022-08-23,06:15:44,88,2022-08-23,06:20:51,5
193094,a+few+good+men+1992,2022-08-23,07:51:49,139,2022-08-23,07:52:48,4
141041,the+adventures+of+pluto+nash+2002,2022-08-23,05:59:20,3,2022-08-23,06:00:19,1
224353,v+for+vendetta+2006,2022-08-23,08:16:27,133,2022-08-23,08:17:26,5
101645,leon+the+professional+1994,2022-08-23,08:47:23,111,2022-08-23,08:48:23,3
184180,sleepless+in+seattle+1993,2022-08-23,09:40:21,103,2022-08-23,09:44:33,5
227816,being+john+malkovich+1999,2022-08-23,10:37:38,113,2022-08-23,10:38:41,5
52043,american+beauty+1999,2022-08-23,11:12:29,123,2022-08-23,11:13:24,5
196775,tangled+2010,2022-08-23,11:34:50,98,2022-08-23,11:38:48,3
187199,300+2006,2022-08-23,13:25:52,99,2022-08-23,13:45:56,3
160238,the+bourne+identity+2002,2022-08-23,13:40:29,97,2022-08-23,14:04:40,5
213162,memento+2000,2022-08-23,14:15:47,99,2022-08-23,14:32:07,4
121807,out+of+the+past+1947,2022-08-23,14:19:09,98,2022-08-23,14:25:04,4
212268,shaun+of+the+dead+2004,2022-08-23,14:52:19,97,2022-08-23,14:56:22,5
189746,outbreak+1995,2022-08-23,15:58:57,96,2022-08-23,16:31:59,4
160932,assassins+1995,2022-08-23,16:01:34,27,2022-08-23,16:06:31,3
222788,beerfest+2006,2022-08-23,17:33:02,99,2022-08-23,17:46:09,3
83359,die+hard+with+a+vengeance+1995,2022-08-23,17:25:58,67,2022-08-23,17:26:58,3
102186,frank+herberts+dune+2000,2022-08-23,21:12:39,293,2022-08-23,21:13:40,3
60061,apollo+13+1995,2022-08-23,17:56:19,98,2022-08-23,18:40:06,4
107831,gravity+2013,2022-08-23,17:46:55,90,2022-08-23,17:49:56,4
164583,back+to+the+future+part+iii+1990,2022-08-23,18:13:43,9,2022-08-23,18:15:43,1
75955,rocky+1976,2022-08-23,19:47:57,99,2022-08-23,20:10:10,3
38824,robin+hood+1973,2022-08-23,20:19:16,84,2022-08-23,20:20:16,4
9998,the+birdcage+1996,2022-08-23,21:57:37,99,2022-08-23,22:18,4
128857,vanilla+sky+2001,2022-08-23,22:01:26,97,2022-08-23,22:42:14,3
67863,spy+kids+2001,2022-08-23,22:28:49,89,2022-08-23,22:29:49,2
180066,the+net+1995,2022-08-23,22:39:06,98,2022-08-23,22:56:54,5
93324,outbreak+1995,2022-08-23,23:24:19,98,2022-08-23,23:55:29,4
4220,monsters_+inc.+2001,2022-08-23,23:55:08,93,2022-08-23,23:56:03,4
45191,american+history+x+1998,2022-08-23,23:59:55,94,2022-08-24,00:27:01,5
45191,american+history+x+1998,2022-08-24,00:26:03,120,2022-08-24,00:27:01,5
121807,planet+of+the+apes+1968,2022-08-23,23:58:30,75,2022-08-24,00:37:35,4
121807,planet+of+the+apes+1968,2022-08-24,00:36:33,113,2022-08-24,00:37:35,4
121444,american+splendor+2003,2022-08-23,23:59:41,36,2022-08-24,01:07:30,4
121444,american+splendor+2003,2022-08-24,01:06:31,102,2022-08-24,01:07:30,4
27055,ghostbusters+1984,2022-08-23,23:53:45,8,2022-08-24,01:35:36,5
27055,ghostbusters+1984,2022-08-24,01:33:36,107,2022-08-24,01:35:36,5
31573,whiplash+2014,2022-08-24,02:43:11,105,2022-08-24,02:45:08,5
18120,blade+1998,2022-08-24,02:30:12,78,2022-08-24,02:31:16,2
101843,the+astronauts+wife+1999,2022-08-24,03:32:57,110,2022-08-24,03:33:56,2
92968,dead+man+walking+1995,2022-08-24,04:24:49,122,2022-08-24,04:26:47,5
227816,spirited+away+2001,2022-08-24,04:57:38,126,2022-08-24,04:58:39,4
67973,28+days+2000,2022-08-24,05:17:39,104,2022-08-24,05:18:35,3
6555,saving+private+ryan+1998,2022-08-24,06:44:12,170,2022-08-24,06:45:10,1
162471,the+kentucky+fried+movie+1977,2022-08-24,05:39:18,84,2022-08-24,05:40:19,3
184092,the+empire+strikes+back+1980,2022-08-24,08:09:41,85,2022-08-24,08:50:40,4
38824,princess+mononoke+1997,2022-08-24,11:55:15,133,2022-08-24,11:58:11,3
217413,the+holy+mountain+1973,2022-08-24,12:50:30,99,2022-08-24,13:07:30,3
70259,apollo+13+1995,2022-08-24,14:19,140,2022-08-24,14:20:54,4
158488,magnum+force+1973,2022-08-24,14:54:32,88,2022-08-24,15:32:49,5
187199,national+lampoons+christmas+vacation+1989,2022-08-24,15:45:30,98,2022-08-24,15:46:34,4
76449,go+1999,2022-08-24,16:07:47,99,2022-08-24,16:08:44,3
43481,the+wizard+of+oz+1939,2022-08-24,16:26:04,99,2022-08-24,16:31:01,3
184085,indiana+jones+and+the+temple+of+doom+1984,2022-08-24,16:51:08,99,2022-08-24,17:12:30,4
224353,crash+2004,2022-08-24,17:32:20,99,2022-08-24,17:47:27,4
222788,nineteen+eighty-four+1984,2022-08-24,17:26:06,93,2022-08-24,17:48:27,4
212268,the+edukators+2004,2022-08-24,17:52:40,99,2022-08-24,18:22:51,5
91735,now+and+then+1995,2022-08-24,18:18:21,94,2022-08-24,18:26:17,3
7569,the+net+1995,2022-08-24,18:49:41,98,2022-08-24,19:07:39,3
199176,tron+legacy+2010,2022-08-24,18:46:07,99,2022-08-24,19:14:36,4
160932,mrs.+doubtfire+1993,2022-08-24,19:04:33,99,2022-08-24,19:32:40,5
213162,ice+age+2002,2022-08-24,19:02:17,82,2022-08-24,19:03:13,4
16915,memento+2000,2022-08-24,19:56:55,99,2022-08-24,20:12:40,3
110930,twister+1996,2022-08-24,19:54:15,99,2022-08-24,20:10:22,3
48199,the+hudsucker+proxy+1994,2022-08-24,19:59:33,99,2022-08-24,20:13:15,3
20325,once+upon+a+time+in+america+1984,2022-08-24,22:19:39,230,2022-08-24,22:20:40,4
187950,the+rock+1996,2022-08-24,20:10:35,97,2022-08-24,20:51:43,2
65161,only+you+1994,2022-08-24,20:30:28,99,2022-08-24,20:48:42,3
30927,the+secret+garden+1993,2022-08-24,20:39:44,99,2022-08-24,20:44:43,4
160193,the+postman+1994,2022-08-24,21:13:55,99,2022-08-24,21:24:38,4
104243,goodfellas+1990,2022-08-24,21:29:31,99,2022-08-24,22:17:35,5
94250,the+cable+guy+1996,2022-08-24,21:42:45,84,2022-08-24,21:43:45,1
4220,ghost+1990,2022-08-24,22:00:56,98,2022-08-24,22:32:05,3
122095,talk+to+her+2002,2022-08-24,22:08:26,91,2022-08-24,22:31:53,4
184180,beverly+hills+cop+iii+1994,2022-08-24,22:17:10,99,2022-08-24,22:24:09,2
60061,the+lion+king+1994,2022-08-24,22:21:41,89,2022-08-24,22:23:40,3
65161,the+underneath+1995,2022-08-24,23:19:25,98,2022-08-24,23:22:24,4
222459,mr.+hollands+opus+1995,2022-08-24,23:25:06,98,2022-08-25,00:06:30,4
222459,mr.+hollands+opus+1995,2022-08-25,00:05:30,138,2022-08-25,00:06:30,4
198286,blades+of+glory+2007,2022-08-24,23:18:47,94,2022-08-24,23:19:50,4
228702,south+park+bigger_+longer++uncut+1999,2022-08-24,23:07:56,81,2022-08-24,23:10,4
76449,ever+after+a+cinderella+story+1998,2022-08-24,23:45:25,99,2022-08-25,00:09:42,4
76449,ever+after+a+cinderella+story+1998,2022-08-25,00:08:39,122,2022-08-25,00:09:42,4
92968,ace+ventura+pet+detective+1994,2022-08-24,23:39:12,86,2022-08-24,23:41:11,3
62237,little+women+1994,2022-08-24,23:42:14,75,2022-08-25,00:24:25,4
62237,little+women+1994,2022-08-25,00:13:28,106,2022-08-25,00:24:25,4
184092,north+by+northwest+1959,2022-08-24,23:59:04,82,2022-08-25,00:54:42,5
184092,north+by+northwest+1959,2022-08-25,00:52:44,136,2022-08-25,00:54:42,5
149480,office+space+1999,2022-08-25,01:37:25,89,2022-08-25,01:39:27,4
31573,the+truman+show+1998,2022-08-25,02:14:27,104,2022-08-25,02:15:26,4
91735,clear+and+present+danger+1994,2022-08-25,04:32:31,141,2022-08-25,04:34:29,4
6555,in+love+and+war+1996,2022-08-25,05:07:55,95,2022-08-25,05:09:53,1
30606,ghost+1990,2022-08-25,06:46:42,128,2022-08-25,06:47:46,3
121807,cube+1997,2022-08-25,06:57:38,91,2022-08-25,06:58:40,4
193094,glengarry+glen+ross+1992,2022-08-25,06:58:38,81,2022-08-25,07:19:47,5
67863,terminal+velocity+1994,2022-08-25,07:34:07,103,2022-08-25,07:35:06,2
83359,willy+wonka++the+chocolate+factory+1971,2022-08-25,07:45:30,101,2022-08-25,07:46:30,3
179877,father+of+the+bride+part+ii+1995,2022-08-25,08:34:04,106,2022-08-25,08:36:05,4
43481,memento+2000,2022-08-25,11:05:53,99,2022-08-25,11:21:57,4
6996,crouching+tiger_+hidden+dragon+2000,2022-08-25,11:32:15,95,2022-08-25,11:59:29,3
27055,mission+impossible+ii+2000,2022-08-25,12:34:05,99,2022-08-25,12:59:54,3
218573,king+of+the+hill+1993,2022-08-25,12:59:16,97,2022-08-25,13:07:22,3
112353,101+dalmatians+1996,2022-08-25,13:47:26,99,2022-08-25,13:53:16,5
190591,little+miss+sunshine+2006,2022-08-25,13:56:58,90,2022-08-25,13:58:02,4
184085,the+lord+of+the+rings+the+two+towers+2002,2022-08-25,16:12:56,180,2022-08-25,16:13:59,5
56566,diamonds+are+forever+1971,2022-08-25,14:59:49,98,2022-08-25,15:23:47,4
70177,the+sisterhood+of+the+traveling+pants+2005,2022-08-25,16:02:37,99,2022-08-25,16:24:53,5
227816,jean+de+florette+1986,2022-08-25,16:31:16,99,2022-08-25,16:54:16,4
187950,the+bourne+identity+2002,2022-08-25,17:07:19,96,2022-08-25,17:32:07,3
79445,death+on+the+nile+1978,2022-08-25,17:24:51,94,2022-08-25,18:13:04,3
75955,total+recall+1990,2022-08-25,17:35:17,99,2022-08-25,17:51:20,4
212268,persepolis+2007,2022-08-25,17:38:20,94,2022-08-25,17:41:20,5
184380,intolerable+cruelty+2003,2022-08-25,18:20:07,96,2022-08-25,18:26:09,4
180066,apollo+13+1995,2022-08-25,19:09:07,95,2022-08-25,19:56:12,4
45191,the+departed+2006,2022-08-25,19:13:59,97,2022-08-25,20:09:19,5
22086,the+quick+and+the+dead+1995,2022-08-25,19:38:37,98,2022-08-25,19:49:37,5
101645,the+day+after+tomorrow+2004,2022-08-25,19:41:42,99,2022-08-25,20:08:38,4
155613,eternal+sunshine+of+the+spotless+mind+2004,2022-08-25,19:49:57,97,2022-08-25,20:02:51,5
52204,forrest+gump+1994,2022-08-25,18:50:23,29,2022-08-25,18:52:27,3
12993,in+bruges+2008,2022-08-25,20:19:16,97,2022-08-25,20:31:15,4
160932,sleepless+in+seattle+1993,2022-08-25,20:22:24,95,2022-08-25,20:34:27,5
97919,phenomenon+1996,2022-08-25,21:11,99,2022-08-25,21:37:14,5
38824,goodfellas+1990,2022-08-25,21:20:36,97,2022-08-25,22:11:08,3
101843,kingpin+1996,2022-08-25,21:26:34,95,2022-08-25,21:46:57,5
121444,the+saint+1997,2022-08-25,21:41:49,99,2022-08-25,21:48:03,4
193094,pulp+fiction+1994,2022-08-25,22:10:58,93,2022-08-25,23:14:06,5
37505,wimbledon+2004,2022-08-25,22:40:42,99,2022-08-25,22:42:02,4
175655,hotel+rwanda+2004,2022-08-25,22:46:20,96,2022-08-25,23:13:19,4
162471,sneakers+1992,2022-08-25,22:51:36,99,2022-08-25,23:20:05,5
160932,m*a*s*h+1970,2022-08-25,23:19,97,2022-08-25,23:39:55,4
